,Character,Song_fd,Song_log_fd,Yuan_fd,Yuan_log_fd,Ming_fd,Ming_log_fd,Qing_fd,Qing_log_fd,Subtlex_fd,Subtlex_log_fd
3315,氛,0.4943218796627237,-0.30599016638225324,0.7394428823397725,-0.1310953670933044,0.7849112750575267,-0.10517943233841298,0.5866619587867518,-0.23161207204381773,0.11795065379156082,-0.9282996475102191
3316,划,1.4287828034889054,0.1549662145044237,1.5738238723305817,0.19695612855997477,1.5383881118762097,0.18706591516794882,3.824205608243583,0.5825412340551924,19.293791388945664,1.28541757847354
3317,辋,0.6298748417377233,-0.20074573775694024,1.5778748990289873,0.19807256743162494,1.1668412824609975,0.06701178591751329,0.7961051708690814,-0.09902955523849966,0.0009803323194980099,-3.0086266793489216
3318,玲,1.0821791450233695,0.03429916026691759,1.6163596526638406,0.2085380011097899,0.9683103736106191,-0.013985415479469519,2.565093155004156,0.40910314175568546,0.08442142348482862,-1.0735473291966062
3319,踝,2.0763897399144717,0.3173088742284174,2.424539478995761,0.38462926016547117,1.4877226351377717,0.17252197068748723,4.501056158375191,0.6533144315388585,10.221434929246,1.0095118682163975
3320,珑,1.0852981557238144,0.035549065002454486,1.5355416700306488,0.18626160639863773,0.839031809669611,-0.0762215737337493,2.3188476815915045,0.3652722220244083,0.010036152120860876,-1.998432764580447
3321,豉,3.499101228374388,0.5439565067265426,0.8081798263319204,-0.09249199455419123,1.706505375599209,0.2321076606717314,3.8580481357501633,0.5863676419082452,0.09264140419256194,-1.0331948708396588
3322,龈,7.844139017454671,0.8945452818313476,5.657258784323443,0.7526060454600656,5.600838155812788,0.7482530232931005,8.037600282812841,0.905126404532658,1.976349956107988,0.2958638484245659
3323,笺,1.1698178662908454,0.06811824993230746,0.994682863177748,-0.0023153642051033088,0.9963029411782363,-0.0016085876026660706,3.4886276612131883,0.5426546199756209,0.009798610058828663,-2.0088355249802143
3324,拌,0.9484743256399438,-0.022974420583237346,0.5387865508879469,-0.2685832536098725,1.4585516030762469,0.1639217989255697,8.894944312979543,0.9491432335170319,3.2630361254491254,0.5136218819387677
3325,崭,1.7687764451123278,0.247672946087023,2.323517000704271,0.36614585447145803,0.9845223320764667,-0.006774428243405357,1.2860160452500546,0.10924638718858287,1.0692362067224856,0.02907365651318371
3326,瞰,1.758522668618923,0.2451479710565194,1.980040574513205,0.2966740898103412,2.0040499026267633,0.30190853164910136,2.00940007070321,0.3030664132046956,0.058672889321955884,-1.2315625246064923
3327,窜,0.635072608623781,-0.19717661845299306,0.6865183470991582,-0.16334785181768496,0.8337269163390675,-0.07897617735767107,1.2341605595544876,0.09137166341887844,0.12817054486856236,-0.8922117694415015
3328,媲,2.706996994258867,0.4324877735475611,5.010714923257907,0.6998996949440627,2.9404400318017143,0.46841232669905747,6.237177819462764,0.7949881257908464,0.5187918634783468,-0.2850068438334584
3329,代,0.7306873084140754,-0.13626843601539929,0.8341067685148877,-0.07877835462720563,1.1419215740454693,0.05763627805267977,4.6610714453987425,0.6684857598956037,0.8571806552299254,-0.06692763863545456
3330,槁,2.7416034899241084,0.43800464425731456,2.0103473180006524,0.3032710948635719,1.4964739447562294,0.17506915970136722,1.3462980473711508,0.12914121590552208,0.0015440234032093657,-2.8113461212233024
3331,滤,0.153806647401072,-0.8130248942665886,0.06465438610655364,-1.1894020075622476,0.07701152464242585,-1.113444278540618,0.20576256724000877,-0.6866336301554923,0.6867816097475259,-0.16318134264930134
3332,闰,1.1393084992672,0.05664133723840526,0.778247240171479,-0.10888241074236056,1.3526715607788602,0.1311923593049745,1.5916433152631846,0.20184574960215296,0.00457488415765738,-2.339619898390346
3333,庶,0.9997432081069678,-0.00011153762373313545,1.2174838028935702,0.08546319217764815,1.0236209250492523,0.01013915523443043,0.7819807242891461,-0.10680395210387815,0.002191517088426196,-2.6592551385713876
