,Charcter,Frequency,log_frequency,Frequency_per_million,CD,Log_CD,Strokes,Tone,Rhyme
6272,燀,54,1.7323937598229686,1.048594083,51,1.7075701760979365,16.0,平/仄,下平一先 上声十六铣
6273,忾,171,2.2329961103921536,3.320547929,166,2.220108088040055,7.0,仄,去声五未 去声十一队
6274,袛,106,2.0253058652647704,2.058351348,106,2.0253058652647704,10.0,平,上平八齐
6275,胊,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,9.0,平,上平七虞
6276,儳,31,1.4913616938342726,0.6019706770000001,31,1.4913616938342726,19.0,平/仄,下平十五咸 去声三十陷
6277,獍,156,2.1931245983544616,3.029271795,155,2.1903316981702914,14.0,仄,去声二十四敬
6278,㢋,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,11.0,仄,上声四纸
6279,螣,90,1.954242509439325,1.747656805,90,1.954242509439325,16.0,平/仄,下平十蒸 入声十三职
6280,觇,373,2.5717088318086883,7.2430665360000015,367,2.5646660642520893,9.0,平/仄,下平十四盐 去声二十九艳
6281,犷,102,2.008600171761917,1.980677712,102,2.008600171761917,6.0,仄,上声二十二养 上声二十三梗
6282,傃,58,1.7634279935629371,1.126267719,58,1.7634279935629371,12.0,仄,去声七遇
6283,冑,117,2.0681858617461617,2.271953846,116,2.0644579892269186,9.0,仄,去声二十六宥
6284,逤,42,1.6232492903979006,0.8155731759999999,42,1.6232492903979006,10.0,仄,去声二十一个
6285,弮,77,1.8864907251724816,1.495217489,76,1.880813592280792,9.0,平/仄,下平一先 去声十七霰
6286,懩,3,0.4771212547196624,0.058255227,2,0.3010299956639812,17.0,仄,上声二十二养
6287,陊,39,1.5910646070264989,0.757317949,39,1.5910646070264989,8.0,仄,上声二十哿
6288,鼛,54,1.7323937598229686,1.048594083,54,1.7323937598229686,21.0,平,下平四豪
6289,跆,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,12.0,平,上平十灰
6290,凘,68,1.8325089127062364,1.320451808,67,1.8260748027008264,14.0,平,上平四支
6291,哈,78,1.8920946026904804,1.514635898,63,1.7993405494535817,9.0,仄,入声十五合 入声十六叶
6292,顑,30,1.4771212547196624,0.5825522679999999,30,1.4771212547196624,18.0,仄,上声二十七感 去声二十八勘 去声三十陷
6293,桷,293,2.4668676203541096,5.68959382,290,2.462397997898956,11.0,仄,入声三觉
6294,砯,16,1.2041199826559248,0.310694543,16,1.2041199826559248,10.0,平,下平十蒸
6295,渱,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,12.0,平,上平一东
6296,嗄,27,1.4313637641589874,0.524297041,26,1.414973347970818,13.0,仄,去声十卦 去声二十二祃
6297,崲,3,0.4771212547196624,0.058255227,3,0.4771212547196624,12.0,平,下平七阳
6298,峹,1,0.0,0.0194184089999999,1,0.0,10.0,平,上平七虞
6299,訑,26,1.414973347970818,0.504878633,17,1.230448921378274,10.0,平,上平四支
6300,熇,146,2.1643528557844367,2.8350877060000004,129,2.110589710299249,14.0,平/仄,下平二萧 入声一屋 入声二沃 入声十药
6301,洴,56,1.7481880270062005,1.0874309009999998,56,1.7481880270062005,9.0,平,下平八庚
6302,酮,11,1.0413926851582251,0.213602498,11,1.0413926851582251,13.0,平,上平一东
6303,鱮,79,1.8976270912904407,1.534054306,76,1.880813592280792,24.0,仄,上声六语
6304,缙,475,2.6766936096248664,9.223744248,471,2.673020907128896,13.0,仄,去声十二震
6305,簏,174,2.2405492482826,3.378803156,173,2.2380461031287955,17.0,仄,入声一屋
6306,卞,585,2.7671558660821804,11.35976923,575,2.7596678446896306,4.0,仄,去声十七霰
6307,髇,39,1.5910646070264989,0.757317949,37,1.568201724066995,19.0,平,下平三肴
6308,黧,150,2.1760912590556813,2.9127613410000004,150,2.1760912590556813,20.0,平,上平四支 上平八齐
6309,騧,241,2.3820170425748683,4.679836555,235,2.3710678622717363,18.0,平,上平九佳 下平六麻
6310,楺,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,13.0,仄,上声二十五有
6311,琬,384,2.5843312243675305,7.456669034,384,2.5843312243675305,12.0,仄,上声十三阮
6312,嵏,35,1.5440680443502757,0.6796443129999999,34,1.5314789170422551,12.0,平,上平一东
6313,虓,142,2.1522883443830563,2.75741407,141,2.14921911265538,10.0,平,下平三肴
6314,朘,75,1.8750612633917,1.456380671,75,1.8750612633917,11.0,平,下平一先
6315,璿,251,2.399673721481038,4.874020645,245,2.3891660843645326,18.0,平/仄,下平一先 去声八霁
6316,漶,72,1.8573324964312683,1.3981254440000002,72,1.8573324964312683,14.0,仄,去声十五翰
6317,蜮,225,2.3521825181113627,4.369142012,224,2.3502480183341627,14.0,仄,入声十三职
6318,禠,24,1.380211241711606,0.466041815,24,1.380211241711606,14.0,平,上平四支
6319,刨,8,0.9030899869919436,0.1553472719999999,8,0.9030899869919436,7.0,平/仄,下平三肴 去声十九效
6320,鲟,52,1.7160033436347992,1.009757265,52,1.7160033436347992,14.0,平,下平十二侵
6321,筲,118,2.071882007306125,2.291372255,117,2.0681858617461617,13.0,平,下平三肴
6322,槭,295,2.469822015978163,5.728430638,168,2.2253092817258637,15.0,仄,入声一屋
6323,阹,23,1.3617278360175928,0.446623406,23,1.3617278360175928,7.0,平,上平六鱼
6324,胠,63,1.7993405494535817,1.223359763,63,1.7993405494535817,9.0,平/仄,上平六鱼 上声六语 去声六御 入声十六叶
6325,嗺,11,1.0413926851582251,0.213602498,10,1.0,14.0,平,上平四支 上平十灰
6326,蚺,37,1.568201724066995,0.718481131,36,1.5563025007672873,11.0,平,下平十四盐
6327,餋,18,1.2552725051033058,0.349531361,18,1.2552725051033058,15.0,仄,去声十七霰
6328,惔,91,1.9590413923210936,1.767075214,90,1.954242509439325,11.0,平,下平十三覃
6329,糗,205,2.3117538610557538,3.980773833,203,2.307496037913213,16.0,仄,上声二十五有 去声二十六宥
6330,蠃,183,2.2624510897304293,3.553568837,174,2.2405492482826,19.0,平/仄,下平五歌 上声二十哿
6331,慱,56,1.7481880270062005,1.0874309009999998,48,1.6812412373755872,14.0,平,上平十四寒
6332,餮,123,2.089905111439398,2.3884642999999994,123,2.089905111439398,18.0,仄,入声九屑
6333,豋,16,1.2041199826559248,0.310694543,16,1.2041199826559248,13.0,平,下平十蒸
6334,鐈,1,0.0,0.0194184089999999,1,0.0,20.0,平/仄,下平二萧 上声十七筱 去声十八啸
6335,馑,181,2.257678574869185,3.514732019,176,2.24551266781415,14.0,仄,去声十二震
6336,烱,526,2.72098574415374,10.2140831,344,2.53655844257153,11.0,仄,上声二十三梗
6337,媸,348,2.5415792439465807,6.757606312,346,2.5390760987927767,13.0,平,上平四支
6338,珸,3,0.4771212547196624,0.058255227,3,0.4771212547196624,11.0,平,上平七虞
6339,瑗,88,1.944482672150169,1.7088199869999998,88,1.944482672150169,13.0,仄,去声十七霰
6340,踣,230,2.361727836017593,4.466234057,229,2.3598354823398884,15.0,仄,入声十三职
6341,翙,156,2.1931245983544616,3.029271795,91,1.9590413923210936,12.0,仄,去声九泰
6342,妳,32,1.505149978319906,0.621389086,30,1.4771212547196624,8.0,仄,上声九蟹
6343,蚿,119,2.0755469613925306,2.310790664,118,2.071882007306125,11.0,平,下平一先
6344,熄,219,2.3404441148401185,4.252631559,219,2.3404441148401185,14.0,仄,入声十三职
6345,阘,69,1.8388490907372552,1.339870217,69,1.8388490907372552,13.0,仄,入声十五合
6346,殁,562,2.749736315569061,10.91314583,548,2.7387805584843687,8.0,仄,入声六月
6347,谍,162,2.2095150145426308,3.145782249,155,2.1903316981702914,11.0,仄,入声十五合
6348,叚,25,1.3979400086720375,0.485460224,25,1.3979400086720375,9.0,仄,上声二十一马
6349,摈,162,2.2095150145426308,3.145782249,160,2.204119982655925,13.0,仄,去声十二震
6350,箐,192,2.2833012287035497,3.728334517,188,2.2741578492636805,14.0,平/仄,下平八庚 上声二十三梗
6351,枘,198,2.296665190261531,3.844844971,198,2.296665190261531,8.0,仄,去声八霁
6352,斐,328,2.515873843711679,6.369238133,319,2.503790683057181,12.0,仄,上声五尾
6353,頖,80,1.9030899869919435,1.553472715,79,1.8976270912904407,14.0,仄,去声十五翰
6354,疢,195,2.2900346113625183,3.786589744,194,2.287801729930226,9.0,仄,去声十二震
6355,庳,83,1.919078092376074,1.611727942,82,1.9138138523837167,11.0,平/仄,上平四支 上声四纸 去声四寘
6356,驎,176,2.24551266781415,3.417639974,173,2.2380461031287955,22.0,平/仄,上平十一真 去声十二震
6357,歅,32,1.505149978319906,0.621389086,32,1.505149978319906,13.0,平,上平十一真 下平一先
6358,輷,12,1.0791812460476249,0.233020907,11,1.0413926851582251,16.0,平,下平八庚
6359,槚,221,2.3443922736851106,4.291468376,218,2.3384564936046046,14.0,仄,上声二十一马
6360,很,84,1.9242792860618816,1.631146351,80,1.9030899869919435,9.0,仄,上声十三阮
6361,窀,107,2.0293837776852097,2.077769757,107,2.0293837776852097,9.0,平,上平十一真
6362,穸,125,2.096910013008056,2.427301118,123,2.089905111439398,8.0,仄,入声十一陌
6363,锒,51,1.7075701760979365,0.990338856,51,1.7075701760979365,12.0,平,下平七阳
6364,髧,94,1.9731278535996983,1.825330441,90,1.954242509439325,14.0,仄,上声二十七感
6365,歜,139,2.143014800254095,2.699158843,137,2.1367205671564067,17.0,仄,上声二十七感 入声二沃
6366,紞,159,2.201397124320452,3.087527022,111,2.0453229787866576,10.0,仄,上声二十七感
6367,壸,157,2.1958996524092336,3.048690204,156,2.1931245983544616,11.0,仄,上声十三阮
6368,硔,5,0.6989700043360189,0.097092045,5,0.6989700043360189,11.0,,
6369,摏,17,1.230448921378274,0.330112952,17,1.230448921378274,14.0,平,上平二冬
6370,䮾,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,26.0,平,上平一东
6371,羫,7,0.8450980400142568,0.135928863,7,0.8450980400142568,14.0,平,上平三江
6372,悾,25,1.3979400086720375,0.485460224,18,1.2552725051033058,11.0,平/仄,上平一东 上平三江 上声一董
6373,柷,31,1.4913616938342726,0.6019706770000001,31,1.4913616938342726,9.0,仄,入声一屋
6374,椌,9,0.9542425094393248,0.17476568,9,0.9542425094393248,12.0,平,上平三江
6375,舽,9,0.9542425094393248,0.17476568,9,0.9542425094393248,12.0,平,上平三江
6376,艭,179,2.2528530309798933,3.475895201,179,2.2528530309798933,24.0,平,上平三江
6377,藭,43,1.6334684555795864,0.834991585,43,1.6334684555795864,18.0,平,上平一东
6378,濉,58,1.7634279935629371,1.126267719,56,1.7481880270062005,16.0,平,上平四支
6379,昴,271,2.432969290874406,5.262388823999999,271,2.432969290874406,9.0,仄,上声十八巧
6380,洺,48,1.6812412373755872,0.932083629,44,1.6434526764861874,9.0,平,下平八庚
6381,玼,49,1.6901960800285136,0.951502038,44,1.6434526764861874,10.0,平/仄,上平四支 上声四纸 上声八荠
6382,柙,138,2.1398790864012365,2.679740434,137,2.1367205671564067,9.0,仄,入声十六叶
6383,羑,56,1.7481880270062005,1.0874309009999998,47,1.6720978579357175,9.0,仄,上声二十五有
6384,邶,14,1.146128035678238,0.271857725,14,1.146128035678238,7.0,仄,去声十一队
6385,稹,42,1.6232492903979006,0.8155731759999999,42,1.6232492903979006,15.0,仄,上声十一轸
6386,簨,35,1.5440680443502757,0.6796443129999999,35,1.5440680443502757,18.0,仄,上声十一轸
6387,鲩,54,1.7323937598229686,1.048594083,54,1.7323937598229686,15.0,仄,上声十三阮 上声十五潸
6388,颢,349,2.54282542695918,6.777024721,340,2.531478917042255,18.0,仄,上声十九皓
6389,怩,74,1.869231719730976,1.436962262,74,1.869231719730976,8.0,平,上平四支
6390,惏,8,0.9030899869919436,0.1553472719999999,8,0.9030899869919436,11.0,平/仄,下平十二侵 下平十三覃 上声二十七感
6391,镡,143,2.155336037465062,2.776832479,143,2.155336037465062,17.0,平,下平十二侵 下平十三覃
6392,猰,88,1.944482672150169,1.7088199869999998,85,1.9294189257142929,12.0,平/仄,上平八齐 去声八霁 入声八黠 入声九屑
6393,鵩,495,2.6946051989335684,9.612112427,494,2.6937269489236466,19.0,仄,入声一屋
6394,淊,14,1.146128035678238,0.271857725,8,0.9030899869919436,11.0,平,下平十五咸
6395,煜,495,2.6946051989335684,9.612112427,321,2.5065050324048723,13.0,仄,入声一屋 入声十四缉
6396,鶢,62,1.792391689498254,1.203941354,62,1.792391689498254,20.0,平,上平十三元
6397,鶋,66,1.8195439355418688,1.28161499,66,1.8195439355418688,19.0,平,上平六鱼
6398,栟,78,1.8920946026904804,1.514635898,73,1.863322860120456,10.0,平,下平八庚
6399,榈,157,2.1958996524092336,3.048690204,152,2.1818435879447726,13.0,平,上平六鱼
6400,鸺,162,2.2095150145426308,3.145782249,162,2.2095150145426308,11.0,平,下平十一尤
6401,鹠,169,2.227886704613673,3.2817111110000003,168,2.2253092817258637,15.0,平,下平十一尤
6402,痌,54,1.7323937598229686,1.048594083,53,1.724275869600789,11.0,平,上平一东
6403,瘝,121,2.0827853703164503,2.349627482,120,2.0791812460476247,15.0,平,上平十五删
6404,橄,127,2.103803720955957,2.466137936,125,2.096910013008056,15.0,仄,上声二十七感
6405,呕,546,2.7371926427047373,10.60245128,535,2.7283537820212285,7.0,平/仄,上平七虞 下平十一尤 上声二十五有
6406,棉,557,2.745855195173729,10.81605378,525,2.720159303405957,12.0,平,下平一先
6407,蚧,7,0.8450980400142568,0.135928863,7,0.8450980400142568,10.0,仄,去声十卦
6408,蝙,238,2.376576957056512,4.621581328,238,2.376576957056512,15.0,平,下平一先
6409,箘,26,1.414973347970818,0.504878633,26,1.414973347970818,14.0,平/仄,上平十一真 上声十一轸
6410,氂,100,2.0,1.941840894,98,1.9912260756924949,15.0,平,上平四支 下平四豪
6411,祏,75,1.8750612633917,1.456380671,75,1.8750612633917,9.0,仄,入声十一陌
6412,㺄,36,1.5563025007672873,0.6990627220000001,36,1.5563025007672873,12.0,仄,上声七麌
6413,涑,76,1.880813592280792,1.47579908,76,1.880813592280792,10.0,平/仄,下平十一尤 入声一屋
6414,婑,14,1.146128035678238,0.271857725,14,1.146128035678238,11.0,平/仄,上平四支 上声二十哿
6415,媠,27,1.4313637641589874,0.524297041,27,1.4313637641589874,12.0,仄,上声二十哿 去声二十一个
6416,煇,184,2.2648178230095364,3.5729872460000003,167,2.222716471147584,13.0,平/仄,上平五微 上平十二文 去声十三问
6417,蛎,148,2.1702617153949566,2.873924524,148,2.1702617153949566,11.0,仄,去声八霁
6418,駹,23,1.3617278360175928,0.446623406,22,1.3424226808222062,17.0,平,上平三江
6419,茟,20,1.3010299956639813,0.388368179,20,1.3010299956639813,9.0,仄,入声四质
6420,惷,37,1.568201724066995,0.718481131,36,1.5563025007672873,13.0,仄,上声十一轸
6421,筳,73,1.863322860120456,1.4175438530000002,73,1.863322860120456,12.0,平,下平九青
6422,薨,168,2.2253092817258637,3.262292702,113,2.0530784434834195,16.0,平,下平八庚 下平十蒸
6423,掳,54,1.7323937598229686,1.048594083,52,1.7160033436347992,11.0,仄,上声七麌
6424,撕,92,1.963787827345556,1.786493623,90,1.954242509439325,15.0,平,上平八齐
6425,銗,3,0.4771212547196624,0.058255227,3,0.4771212547196624,14.0,平,下平十一尤
6426,釂,344,2.53655844257153,6.679932676,339,2.530199698203082,24.0,仄,去声十八啸
6427,蠓,150,2.1760912590556813,2.9127613410000004,150,2.1760912590556813,19.0,平/仄,上平一东 上声一董
6428,蓐,311,2.492760389026837,6.039125181,308,2.4885507165004443,13.0,仄,入声二沃
6429,荨,5,0.6989700043360189,0.097092045,5,0.6989700043360189,9.0,平,下平十三覃
6430,哳,114,2.0569048513364727,2.213698619,113,2.0530784434834195,10.0,仄,入声八黠
6431,蹡,93,1.968482948553935,1.805912032,88,1.944482672150169,18.0,平,下平七阳
6432,蕡,230,2.361727836017593,4.466234057,225,2.3521825181113627,15.0,平,上平十二文
6433,跑,161,2.206825876031849,3.12636384,159,2.201397124320452,12.0,平/仄,下平三肴 入声三觉
6434,绐,97,1.9867717342662448,1.883585667,96,1.9822712330395684,8.0,仄,上声十贿
6435,瞪,159,2.201397124320452,3.087527022,156,2.1931245983544616,17.0,平/仄,下平八庚 去声二十五径
6436,荅,383,2.583198773968623,7.437250625,376,2.5751878449276613,9.0,仄,入声十五合
6437,熢,11,1.0413926851582251,0.213602498,10,1.0,14.0,平/仄,上平一东 上声一董
6438,,7,0.8450980400142568,0.135928863,7,0.8450980400142568,0.0,,
6439,锞,1,0.0,0.0194184089999999,1,0.0,13.0,仄,上声二十哿 上声二十一马
6440,牾,44,1.6434526764861874,0.854409993,44,1.6434526764861874,11.0,平,上平七虞
6441,鴐,105,2.0211892990699383,2.038932939,105,2.0211892990699383,16.0,平,下平六麻
6442,捆,70,1.845098040014257,1.359288626,70,1.845098040014257,10.0,仄,上声十三阮
6443,剚,27,1.4313637641589874,0.524297041,27,1.4313637641589874,10.0,仄,去声四寘
6444,呴,124,2.093421685162235,2.407882709,105,2.0211892990699383,8.0,仄,去声七遇
6445,杙,73,1.863322860120456,1.4175438530000002,72,1.8573324964312683,7.0,仄,入声十三职
6446,朒,28,1.4471580313422192,0.54371545,28,1.4471580313422192,10.0,仄,入声一屋
6447,俚,371,2.5693739096150456,7.204229718,369,2.56702636615906,9.0,仄,上声四纸
6448,槠,55,1.740362689494244,1.068012492,55,1.740362689494244,14.0,平,上平六鱼
6449,袤,119,2.0755469613925306,2.310790664,118,2.071882007306125,11.0,仄,去声二十六宥
6450,瞩,955,2.9800033715837464,18.54458054,946,2.975891136401793,17.0,仄,入声二沃
6451,栘,12,1.0791812460476249,0.233020907,12,1.0791812460476249,10.0,平,上平四支
6452,轇,94,1.9731278535996983,1.825330441,90,1.954242509439325,18.0,平,下平三肴
6453,嘅,211,2.3242824552976926,4.097284287,206,2.3138672203691533,12.0,仄,去声十一队
6454,谡,570,2.7558748556724915,11.0684931,304,2.482873583608754,12.0,仄,入声一屋
6455,淟,73,1.863322860120456,1.4175438530000002,71,1.8512583487190752,11.0,仄,上声十六铣
6456,涊,60,1.7781512503836436,1.165104537,60,1.7781512503836436,10.0,仄,上声十六铣
6457,駉,79,1.8976270912904407,1.534054306,50,1.6989700043360187,15.0,平,下平九青
6458,脽,41,1.6127838567197357,0.796154767,41,1.6127838567197357,12.0,平,上平四支
6459,礡,53,1.724275869600789,1.029175674,53,1.724275869600789,18.0,仄,入声十药
6460,羝,376,2.5751878449276613,7.301321763,367,2.5646660642520893,11.0,平,上平八齐
6461,荥,226,2.3541084391474008,4.388560421,210,2.322219294733919,9.0,平,下平九青
6462,枨,334,2.523746466811565,6.485748587000001,304,2.482873583608754,8.0,平,下平八庚
6463,惣,13,1.1139433523068367,0.252439316,12,1.0791812460476249,12.0,仄,去声一送
6464,葳,877,2.9429995933660407,17.02994464,872,2.9405164849325667,12.0,平,上平五微
6465,蘘,17,1.230448921378274,0.330112952,16,1.2041199826559248,20.0,平,下平七阳
6466,廌,132,2.12057393120585,2.56322998,123,2.089905111439398,13.0,仄,上声四纸 上声九蟹
6467,邳,167,2.222716471147584,3.2428742930000003,162,2.2095150145426308,7.0,平,上平四支
6468,鬨,232,2.3654879848909,4.505070875,224,2.3502480183341627,16.0,仄,去声一送 去声三绛
