Character,Raw_Tang,Raw_Song,Raw_Yuan,Raw_Ming,Raw_Qing,Raw_Subtlex,PerMillion_Tang,PerMillion_Song,PerMillion_Yuan,PerMillion_Ming,PerMillion_Qing,PerMillion_Subtlex
语,2633,22285,3094,13422,12340,10813,781.8529350367215,1023.9473180598162,749.0718312433648,688.1172426277712,1197.045760905921,230.81238381335143
徽,196,1114,169,842,446,650,58.200978073375396,51.18587894631525,40.915688261192194,43.16753973272115,43.26437677180233,13.874784932828858
频,1446,6532,1378,9864,4362,2361,429.3806851739838,300.1312040191483,333.6202273604902,505.7061899329709,423.13724546771704,50.39748804062913
霭,438,2232,456,2349,1051,3,130.0613693680532,102.55554919943953,110.3997269059387,120.42820763914726,101.95260086808129,0.06403746892074856
秧,13,958,101,262,327,12,3.8602689538463277,44.01801798076302,24.452571091008355,13.432179821820597,31.720742610716066,0.25614987568299424
铢,63,488,87,285,253,7,18.707457237870663,22.422539430701832,21.063105791264622,14.61134064587355,24.542348258443926,0.14942076081508002
赈,5,93,23,114,122,1,1.4847188284024337,4.2731478833099805,5.568407278150417,5.844536258349421,11.83465014834055,0.021345822973582857
燥,36,327,34,128,71,285,10.689975564497523,15.024939331638318,8.231558585091921,6.562286325164261,6.88737836501786,6.083559547471114
潇,439,2694,845,3292,2208,91,130.35831313373367,123.78344513588267,204.57844130596098,168.77380142531834,214.187766619147,1.94246989059604
诩,14,108,13,918,240,19,4.1572127195268145,4.962365283843848,3.1473606354763226,47.06389723828743,23.281278980342066,0.4055706364980743
霍,145,451,127,1850,267,2577,43.05684602367057,20.722469842718294,30.747292361960998,94.8455445433897,25.900422865630546,55.00818580292303
硕,40,426,82,556,259,280,11.87775062721947,19.573774175161844,19.852582469927576,28.50493122493226,25.124380232952475,5.976830432603201
逡,94,498,65,395,278,8,27.91271397396575,22.88201769772441,15.736803177381615,20.250805456561586,26.967481485562892,0.17076658378866286
岖,78,753,121,393,319,42,23.161613723077963,34.59871350680016,29.294664376356543,20.148269732730895,30.944699978037995,0.8965245648904799
沫,97,379,57,305,218,304,28.803545271007213,17.414226320155727,13.799965863242338,15.636697884180466,21.147161740477376,6.489130183969189
冗,40,330,70,132,51,66,11.87775062721947,15.16278281174509,16.947326498718663,6.767357772825644,4.947271783322689,1.4088243162564684
殷,874,2399,619,3343,1960,73,259.52885120474537,110.22883625871658,149.86278718152644,171.38846238300096,190.13044500612685,1.5582450770715486
泠,365,1744,570,2485,1288,3,108.38447447337767,80.1330097687377,137.99965863242338,127.40063685963429,124.94286386116907,0.06403746892074856
抑,75,644,90,523,433,1009,22.270782426036504,29.590400396254058,21.78941978406685,26.81309178172585,42.003307493700476,21.537935380345104
菁,28,286,53,315,155,14,8.314425439053629,13.141078436845747,12.8315472061727,16.149376503333922,15.035826008137583,0.29884152163016003
遥,2639,8678,2558,15945,6792,1413,783.6345976308045,398.73524012219366,619.3037311960334,817.4660582401885,658.8601951436805,30.161647861672577
沾,803,2852,693,4594,1690,790,238.44584384143084,131.0432017548394,167.77853233731474,235.52455763909856,163.93900615324202,16.86320014913046
俩,5,266,20,80,26,9242,1.4847188284024337,12.22212190280059,4.842093285348189,4.101428953227662,2.522138556203724,197.27809592185278
肢,70,219,60,217,209,615,20.78606359763407,10.062574047794469,14.526279856044567,11.125126035630037,20.274113778714547,13.127681128753458
糅,9,36,12,17,56,16,2.6724938911243807,1.6541217612812826,2.9052559712089137,0.8715536525608784,5.432298428746482,0.3415331675773257
如,10209,78811,14753,55667,34720,113103,3031.498903832089,3621.194170231644,3571.7701119370918,2853.9280692415537,3368.0250258228184,2414.276615781142
谗,111,487,79,408,151,6,32.96075799053402,22.376591603999575,19.126268477125347,20.91728766146108,14.647804691798548,0.12807493784149712
勒,210,1427,248,1533,892,6193,62.358190792902214,65.56754870412195,60.04195673831754,78.5936323162251,86.52875354360467,132.19468167539864
曲,4356,13975,3650,18002,10088,5121,1293.4870433042001,642.1208781640535,883.6820245760445,922.9240502000549,978.5897598070447,109.31195944771783
潺,406,1497,252,1410,643,20,120.5591688662776,68.78389657328,61.01037539538718,72.28768530063756,62.374426601499785,0.42691645947165713
倜,16,64,22,92,64,7,4.751100250887788,2.9406609089445026,5.326302613883008,4.716643296211813,6.208341061424551,0.14942076081508002
婿,110,346,81,529,432,125,32.66381422485354,15.89794803898122,19.610477805660164,27.12069895321792,41.90630216461572,2.668227871697857
谣,355,1076,318,1188,483,685,105.41503681657278,49.43986153162945,76.9892832370362,60.9062199554308,46.85357394793841,14.621888736904259
忘,1484,13124,2632,10933,5065,12906,440.66454826984227,603.019277640432,637.2194763518216,560.5115343204756,491.33199181430234,275.48919129706036
选,311,1629,275,1823,1392,25419,92.34951112663137,74.84900969797805,66.57878267353759,93.46131227167537,135.03141808598397,542.5894741655027
攀,947,3764,702,5750,1626,288,281.20574609942094,172.94761970729857,169.9574743157214,294.7902060132383,157.73066509181749,6.147597016391863
眸,114,1044,153,884,872,69,33.851589287575486,47.9695310771572,37.04201363291365,45.32078993316568,84.5886469619095,1.4728617851772172
或,673,6252,1122,3819,2375,30931,199.84315430296758,287.26581254251613,271.64143330803336,195.79196465470557,230.38765657630168,660.2476503958915
左,600,3922,759,3880,2155,5160,178.16625940829204,180.20737632625531,183.75744017896378,198.91930423154167,209.04648417765478,110.14444654368755
垣,280,1529,405,2152,896,30,83.14425439053628,70.25422702775225,98.05238902830082,110.32843884182414,86.91677485994371,0.6403746892074857
漠,660,3059,817,3483,1993,1009,195.98288534912123,140.55440188220678,197.7995107064735,178.56596305114937,193.3316208659239,21.537935380345104
械,7,195,14,86,88,928,2.0786063597634072,8.959826206940281,3.389465299743732,4.409036124719738,8.536468959458757,19.80892371948489
诽,2,22,3,24,22,166,0.5938875313609735,1.010852187449673,0.7263139928022284,1.230428685968299,2.1341172398646893,3.5434066136147546
琼,828,4961,1407,5672,3158,972,245.869437983443,227.9471682699012,340.6412626242451,290.7913127838413,306.34282924966766,20.74813993032254
吁,154,1229,319,1492,1087,150,45.729339914794956,56.4698790170749,77.23138790130362,76.49164997769591,105.44479271513259,3.2018734460374283
剧,160,1754,228,1737,1055,8407,47.51100250887788,80.59248803576027,55.19986345296935,89.05227614695563,102.34062218442031,179.4543337389111
屡,382,3921,570,2680,1188,93,113.43251848994593,180.16142849955304,137.99965863242338,137.3978699331267,115.24233095269322,1.9851615365432058
赝,1,99,10,59,71,98,0.29694376568048675,4.548834843523527,2.4210466426740944,3.0248038530054018,6.88737836501786,2.09189065141112
礼,1223,6264,1174,5700,1828,14769,363.1622254272352,287.8171864629432,284.2308758499387,292.226812917471,177.32574156693872,315.25645949684525
钮,2,37,6,36,54,563,0.5938875313609735,1.7000695879835406,1.4526279856044568,1.8456430289524484,5.238287770576965,12.017698334127148
脆,80,461,84,278,298,1437,23.75550125443894,21.18194810974087,20.336791798462393,14.25246561246613,28.907588067258065,30.673947613038564
祐,165,1201,753,229,256,54,48.99572133728031,55.18333986941168,182.3048121933593,11.740340378614185,24.833364245698203,1.1526744405734743
矍,14,266,61,170,136,1,4.1572127195268145,12.22212190280059,14.768384520311976,8.715536525608783,13.19272475552717,0.021345822973582857
加,348,2889,437,1963,1222,38160,103.33643045680938,132.74327134282294,105.79973828485792,100.63881293982378,118.54051214157501,814.5566046719218
惺,23,533,219,335,415,156,6.829706610651194,24.490191632303436,53.02092147456267,17.17473374164084,40.257211570174825,3.329948383878926
昭,847,3719,682,4127,1434,213,251.51136953137225,170.87996750569695,165.11538103037324,211.58246612463208,139.10564190754383,4.546660293373148
欣,281,4242,554,2739,1416,1870,83.44119815621677,194.9106808709778,134.12598400414484,140.4226737861321,137.35954598401818,39.91668896059994
扣,177,1183,231,1042,383,1912,52.55904652544615,54.356278988771045,55.926177445771586,53.421112115790315,37.15304103946255,40.813213525490426
厦,72,607,71,318,329,414,21.379951128995046,27.890330808270516,17.189431162986068,16.30318008907996,31.91475326888558,8.837170711063305
撷,32,534,86,256,174,9,9.502200501775576,24.536139459005696,20.821001126997214,13.124572650328522,16.878927260747997,0.19211240676224572
噬,44,250,55,165,120,178,13.065525689941417,11.486956675564462,13.31575653470752,8.459197216032056,11.640639490171033,3.7995564892977485
椎,33,478,100,417,321,311,9.799144267456061,21.963061163679253,24.210466426740943,21.378698418699194,31.138710636207513,6.638550944784269
筚,5,29,25,67,96,2,1.4847188284024337,1.3324869743654777,6.052616606685236,3.434946748328168,9.312511592136826,0.042691645947165714
喋,6,82,20,75,57,304,1.7816625940829203,3.767721789585144,4.842093285348189,3.845089643650934,5.529303757831241,6.489130183969189
狙,23,272,43,116,90,487,6.829706610651194,12.497808863014136,10.410500563498607,5.947071982180112,8.730479617628275,10.395415788134851
黠,51,433,47,149,104,8,15.144132049704824,19.895408962077653,11.378919220568244,7.638911425386524,10.088554224814896,0.17076658378866286
叉,73,455,57,267,408,906,21.67689489467553,20.90626114952732,13.799965863242338,13.688519131397326,39.57817426658151,19.33931561406607
宰,360,3354,548,2511,841,1046,106.89975564497522,154.10901075937284,132.67335601854037,128.73360126943328,81.58148176028197,22.32773083036767
眯,4,136,31,64,71,51,1.187775062721947,6.248904431507068,7.505244592289692,3.2811431625821306,6.88737836501786,1.0886369716527258
柰,23,457,157,625,156,8,6.829706610651194,20.998156802931838,38.01043228998328,32.04241369709112,15.13283133722234,0.17076658378866286
售,18,365,50,262,109,1984,5.3449877822487615,16.770956746324117,12.105233213370472,13.432179821820597,10.573580870238688,42.350112779588386
荚,43,330,35,225,191,25,12.768581924260928,15.16278281174509,8.473663249359332,11.535268930952803,18.528017855188892,0.5336455743395715
撕,2,61,2,11,16,1127,0.5938875313609735,2.802817428837729,0.48420932853481885,0.5639464810688037,1.5520852653561377,24.056742491227883
县,1023,5204,1239,4222,1619,394,303.7734722911379,239.1124901585499,299.96767902732034,216.4529130065899,157.05162778822418,8.410254251591645
溃,24,209,52,193,164,1064,7.126650376331681,9.603095780771891,12.58944254190529,9.894697349661737,15.908873969900412,22.71195564389216
诸,1644,13533,2287,14252,5089,954,488.1755507787202,621.8119387616556,553.6933671795654,730.6695680175083,493.66011971233655,20.363915116798044
遛,4,14,2,25,6,176,1.187775062721947,0.64326957383161,0.48420932853481885,1.2816965478836446,0.5820319745085516,3.7568648433505833
仄,51,389,45,347,349,3,15.144132049704824,17.873704587178306,10.894709892033426,17.78994808462499,33.85485985058075,0.06403746892074856
镕,35,285,39,119,149,4,10.393031798817034,13.095130610143489,9.442081906428967,6.100875567926149,14.453794033629032,0.08538329189433143
挨,5,200,34,66,140,953,1.4847188284024337,9.189565340451571,8.231558585091921,3.383678886412822,13.580746071866203,20.342569293824464
擦,1,8,4,11,7,2260,0.29694376568048675,0.3675826136180628,0.9684186570696377,0.5639464810688037,0.6790373035933103,48.241559920297256
童,969,5700,1293,6109,2091,3421,287.73850894439164,261.90261220286976,313.0413308977604,313.19536844084746,202.83814311623024,73.02406039262696
峙,32,614,105,690,507,80,9.502200501775576,28.211965595186324,25.42098974807799,35.374824721588595,49.18170184597261,1.7076658378866285
趁,208,3321,364,1543,1769,992,61.764303261541244,152.59273247819831,88.12609779333704,79.10631093537856,171.60242715093796,21.175056389794193
兹,969,5348,1096,6180,2019,3109,287.73850894439164,245.728977203675,265.34671203708075,316.835386636837,195.85375942212764,66.36416362486911
绩,87,729,125,1368,432,1128,25.834107614202345,33.495965665945974,30.26308303342618,70.13443510019303,41.90630216461572,24.078088314201462
竞,464,3335,500,2801,1479,2928,137.78190727574585,153.23600205202993,121.05233213370472,143.60128122488356,143.47088171635798,62.500569666650605
帼,8,36,5,54,99,5,2.375550125443894,1.6541217612812826,1.2105233213370472,2.7684645434286725,9.603527579391102,0.10672911486791428
狱,191,880,117,922,450,8440,56.71625924497297,40.43408749798691,28.326245719286902,47.26896868594882,43.65239808814137,180.15874589703932
苹,15,167,20,82,98,854,4.454156485207301,7.673287059277061,4.842093285348189,4.203964677058355,9.506522250306343,18.22933281943976
韧,1,6,1,10,32,168,0.29694376568048675,0.2756869602135471,0.24210466426740943,0.5126786191534578,3.1041705307122753,3.5860982595619197
雷,848,6384,1284,5135,2845,9848,251.80831329705276,293.3309256672141,310.8623889193537,263.2604709353006,275.98016124613827,210.21366464384397
瘴,321,1400,292,1426,680,26,95.31894878343624,64.326957383161,70.69456196608355,73.1079710912831,65.96362377763585,0.5549913973131544
苡,20,149,29,203,50,1,5.938875313609735,6.84622617863642,7.021035263754874,10.407375968815195,4.85026645423793,0.021345822973582857
灌,144,1032,244,1262,641,890,42.75990225799009,47.4181571567301,59.073538081247904,64.70004173716639,62.18041594333027,18.997782446488742
邸,77,412,83,916,400,110,22.864669957397478,18.930504601330238,20.094687134194984,46.96136151445674,38.80213163390344,2.3480405270941143
万,6550,52446,9059,42890,20499,18341,1944.9816652071881,2409.7797192266153,2193.226153598462,2198.8785975491805,1988.5122409084663,391.5037391584832
蝥,9,22,4,37,35,2,2.6724938911243807,1.010852187449673,0.9684186570696377,1.8969108908677943,3.395186517966551,0.042691645947165714
尘,4443,27885,5807,23458,12498,976,1319.3211509184025,1281.2551475924602,1405.9017854008466,1202.6415048101815,1212.372602901313,20.833523222216872
矣,383,6030,735,4313,2668,55,113.72946225562642,277.06539501461486,177.94692823654594,221.11828844088637,258.8102179981359,1.1740202635470571
昌,768,4202,869,5163,2076,232,228.0528120426138,193.0727678028875,210.3889532483788,264.6959710689303,201.38306317995884,4.952230929871223
烽,234,611,222,1823,1433,22,69.48484116923389,28.07412211507955,53.747235467364895,93.46131227167537,139.00863657845906,0.4696081054188229
先,2869,24417,4048,23629,11187,71253,851.9316637373164,1121.90808458903,980.0396809544734,1211.4083091977056,1085.1986164711946,1520.9539243366994
茧,78,1069,232,676,651,114,23.161613723077963,49.118226744713645,56.168282110038994,34.65707465477375,63.15046923417784,2.4334238189884454
虱,43,435,86,267,253,181,12.768581924260928,19.987304615482163,20.821001126997214,13.688519131397326,24.542348258443926,3.8635939582184973
际,658,4502,974,5372,3333,7355,195.38899781776024,206.85711581356486,235.80994299645678,275.41095420923756,323.3187618395004,156.99852797070193
棋,409,2692,378,2074,1099,665,121.45000016331907,123.69154948247815,91.51556309308077,106.32954561242717,106.6088566641497,14.1949722774326
匠,144,726,143,433,234,535,42.75990225799009,33.3581221858392,34.62096699023955,22.198984209344726,22.699247005833513,11.420015290866829
涝,5,72,14,41,36,4,1.4847188284024337,3.3082435225625653,3.389465299743732,2.1019823385291776,3.4921918470513096,0.08538329189433143
酩,62,318,44,244,85,63,18.410513472190175,14.611408891317996,10.652605227766015,12.509358307344373,8.24545297220448,1.34478684733572
豚,26,810,116,638,341,335,7.7205379076926555,37.21773962882886,28.084141055019497,32.708895901990616,33.07881721790268,7.150850696150258
虚,2466,13728,2960,13215,5232,2370,732.2633261680803,630.7717649685958,716.6298062315319,677.5047952112945,507.53188177145705,50.58960044739137
摊,11,94,27,316,307,680,3.2663814224853542,4.319095710012238,6.5368259352200555,16.200644365249268,29.78063602902089,14.515159622036343
耕,712,6032,1234,4291,2118,115,211.42396116450655,277.15729066801936,298.7571557059832,219.99039547874878,205.45728700151872,2.4547696419620286
腹,283,3741,441,1755,1368,873,84.03508568757773,171.89081969314663,106.76815694192757,89.97509766143186,132.70329018794976,18.634903455937835
戎,930,2369,483,2872,1309,11,276.15770208285267,108.85040145764886,116.93655284115876,147.2412994208731,126.97997577194901,0.23480405270941146
泛,937,4691,749,4897,2425,396,278.23630844261606,215.5412550602916,181.33639353628968,251.0587197994483,235.2379230305396,8.452945897538811
婀,24,91,28,133,145,6,7.126650376331681,4.181252229905465,6.778930599487464,6.81862563474099,14.065772717289997,0.12807493784149712
踌,70,429,86,510,172,28,20.78606359763407,19.71161765526862,20.821001126997214,26.146609576826354,16.68491660257848,0.5976830432603201
颉,16,253,51,215,131,1,4.751100250887788,11.624800155671236,12.347337877637882,11.022590311799345,12.707698110103376,0.021345822973582857
艰,253,2290,539,2049,1564,1633,75.12677271716313,105.22052314817049,130.49441404013368,105.04784906454353,151.71633468856245,34.857728915860804
涨,245,2404,322,1577,1205,519,72.75122259171926,110.45857539222787,77.95770189410584,80.84941824050031,116.89142154713412,11.078482123289502
墅,151,743,204,1047,393,342,44.8385086177535,34.13923523977759,49.38935151055153,53.67745142536704,38.12309433031013,7.300271456965337
竽,48,319,67,367,125,6,14.253300752663362,14.657356718020255,16.221012505916434,18.815305322931902,12.125666135594825,0.12807493784149712
玮,2,24,5,32,68,1,0.5938875313609735,1.1027478408541884,1.2105233213370472,1.6405715812910653,6.596362377763585,0.021345822973582857
督,33,663,103,1019,373,2282,9.799144267456061,30.463409103596955,24.936780419543176,52.24195129173736,36.182987748614956,48.711168025716084
奉,2210,7420,1610,7835,2287,1326,656.2457221538756,340.93287413075325,389.7885094705292,401.68369810673425,221.8511876168429,28.304561262970868
铤,4,10,4,23,43,38,1.187775062721947,0.4594782670225785,0.9684186570696377,1.1791608240529532,4.17122915064462,0.8111412729961486
深,6198,35191,7518,34500,16683,8271,1840.4574596876566,1616.9499694791562,1820.1428659623841,1768.7412360794297,1618.3399051210276,176.5513018145038
蜡,169,1831,212,900,1003,856,50.183496400002255,84.13047069183412,51.3261888246908,46.14107572381121,97.29634507201287,18.272024465386927
挈,76,755,126,469,368,3,22.567726191716993,34.69060916020468,30.50518769769359,24.044627238297174,35.69796110319117,0.06403746892074856
滩,380,2468,314,2557,1228,1865,112.83863095858496,113.39923630117238,76.02086457996656,131.0919229175392,119.12254411608356,39.80995984573203
湾,211,1331,320,1984,1802,776,62.6551345585827,61.1565573407052,77.47349256557102,101.71543804004605,174.803603010735,16.564358627500297
榆,260,1240,278,1767,903,46,77.20537907692655,56.97530511079974,67.30509666633984,90.590312004416,87.59581216353702,0.9819078567848114
蹙,138,826,155,536,593,5,40.97823966390717,37.95290485606499,37.52622296144846,27.479573986625343,57.52416014726185,0.10672911486791428
喂,36,79,25,61,31,11416,10.689975564497523,3.6298783094783706,6.052616606685236,3.127339576836093,3.007165201627517,243.68391506642192
舜,286,2742,294,1746,283,10,84.9259169846192,125.98894081759104,71.17877129461837,89.51368690419375,27.452508130986683,0.21345822973582856
径,1382,10165,1705,10149,5240,1475,410.37628417043265,467.0596584284511,412.7884525759331,520.3175305788444,508.3079244041351,31.485088886034717
阑,671,5834,1513,4917,5247,118,199.24926677160659,268.05962098097234,366.3043570365905,252.08407703775526,508.9869617077283,2.5188071108827774
饬,14,123,25,160,53,2,4.1572127195268145,5.651582684377717,6.052616606685236,8.202857906455325,5.141282441492206,0.042691645947165714
蓠,39,156,30,223,82,1,11.580806861538981,7.167860965552225,7.263139928022284,11.43273320712211,7.954436984950206,0.021345822973582857
莆,2,253,40,300,37,5,0.5938875313609735,11.624800155671236,9.684186570696378,15.380358574603736,3.589197176136068,0.10672911486791428
矗,21,419,95,554,444,17,6.235819079290222,19.25213938824604,22.999943105403897,28.40239550110157,43.070366113632815,0.3628789905509086
勋,393,4113,518,2896,1094,725,116.69889991243129,188.98341122638655,125.4102160905181,148.4717281068414,106.12383001872591,15.475721655847572
菊,830,8079,1256,7272,3280,248,246.46332551480396,371.2124919275412,304.0834583198662,372.8198918483946,318.1774793980082,5.293764097448548
檀,229,1307,195,990,1140,52,68.00012234083147,60.05380949985102,47.21040953214484,50.75518329619233,110.5860751566248,1.1099827946263088
叩,104,1329,208,1168,901,26,30.882151630770622,61.06466168730069,50.35777016762116,59.88086271712388,87.4018015053675,0.5549913973131544
鼎,626,6781,1136,4543,2683,169,185.8867973159847,311.5722128680105,275.0308986077771,232.90989668141592,260.26529793440733,3.607444082535503
瑛,7,94,269,622,275,31,2.0786063597634072,4.319095710012238,65.12615468793314,31.88861011134508,26.676465498308612,0.6617205121810685
队,75,686,207,1179,755,27111,22.270782426036504,31.520209117748884,50.11566550335375,60.44480919819269,73.23902345899275,578.7066066368048
百,4288,34862,5934,27228,13754,9469,1273.294867237927,1601.8331344941132,1436.6490777628076,1395.9213442310352,1334.21129623177,202.12359773685606
泻,178,1460,355,1374,1026,142,52.85599029112664,67.08382698529647,85.94715581493035,70.44204227168511,99.52746764096233,3.0311068622487656
吊,367,1721,318,2347,1965,1272,108.97836200473863,79.07620975458578,76.9892832370362,120.32567191531656,190.61547165155065,27.151886822397394
鹅,151,1590,433,1564,814,711,44.8385086177535,73.05704445658998,104.83131962778829,80.1829360356008,78.96233787499351,15.176880134217413
鄙,173,1408,255,690,312,821,51.37127146272421,64.69453999677907,61.736689388189404,35.374824721588595,30.26566267444468,17.524920661311526
菟,10,464,88,297,115,2,2.9694376568048675,21.319791589847643,21.30521045553203,15.2265549888577,11.155612844747239,0.042691645947165714
鲫,10,140,24,81,106,2,2.9694376568048675,6.4326957383161,5.810511942417827,4.152696815143009,10.282564882984412,0.042691645947165714
况,1207,7408,1224,6535,4141,13269,358.41112517634747,340.3815002103262,296.3361090633092,335.03547761678476,401.69906773998537,283.237725036471
蹰,135,294,81,700,209,1,40.08740836686571,13.50866105046381,19.610477805660164,35.88750334074205,20.274113778714547,0.021345822973582857
莽,167,1651,314,1935,1573,280,49.589608868641285,75.85986188542772,76.02086457996656,99.2033128061941,152.5893826503253,5.976830432603201
尸,127,673,191,545,495,7786,37.711858241421815,30.922887370619538,46.2419908750752,27.940984743863456,48.017637896955506,166.19857767231613
扼,24,122,43,212,214,172,7.126650376331681,5.605634857675458,10.410500563498607,10.868786726053306,20.75914042413834,3.6714815514562513
棱,198,1385,238,848,748,76,58.79486560473637,63.637739982627124,57.620910095643445,43.475146904213226,72.55998615539943,1.6222825459922972
燎,67,488,69,259,98,19,19.89523230059261,22.422539430701832,16.70522183445125,13.278376236074559,9.506522250306343,0.4055706364980743
偏,1341,5184,1004,8933,5199,2042,398.20158977753266,238.1935336245047,243.07308292447908,457.9758104897839,504.33070591165995,43.588170512056195
销,927,3009,553,3140,4103,3241,275.2668707858112,138.25701054709387,133.8838793398774,160.98108641418577,398.01286523476455,69.18181225738205
鼯,32,136,36,135,107,1,9.502200501775576,6.248904431507068,8.71576791362674,6.921161358571681,10.37957021206917,0.021345822973582857
忱,11,173,13,137,98,21,3.2663814224853542,7.94897401949061,3.1473606354763226,7.023697082402373,9.506522250306343,0.44826228244523997
辈,513,4241,448,2369,2081,3145,152.3321517940897,194.86473304427557,108.46288959179942,121.45356487745417,201.86808982538267,67.13261325191809
戚,326,1053,278,1605,539,524,96.80366761183868,48.38306151747752,67.30509666633984,82.28491837412999,52.285872376684885,11.185211238157418
摄,77,596,98,423,282,5261,22.864669957397478,27.38490471454568,23.726257098206123,21.68630559019127,27.355502801901924,112.30037466401942
腓,13,52,15,85,26,128,3.8602689538463277,2.389286988517408,3.631569964011142,4.357768262804392,2.522138556203724,2.7322653406186057
浓,610,4327,747,3073,2862,845,181.1356970650969,198.81624614066973,180.85218420775485,157.5461396658576,277.6292518405791,18.037220412677513
吾,2450,24536,3283,18536,7670,249,727.5122259171924,1127.3758759665986,794.8296127899052,950.3010884628495,744.0308740800984,5.315109920422131
啄,272,1458,276,1056,543,84,80.7687042650924,66.99193133189195,66.820887337805,54.13886218260515,52.67389369302392,1.7930491297809599
诹,6,81,16,86,31,4,1.7816625940829203,3.721773962882886,3.873674628278551,4.409036124719738,3.007165201627517,0.08538329189433143
缓,205,2088,351,1705,1192,1150,60.87347196449978,95.9390621543144,84.9787371578607,87.41170456566456,115.63035226903226,24.547696419620287
耍,5,33,25,17,26,2393,1.4847188284024337,1.5162782811745092,6.052616606685236,0.8715536525608784,2.522138556203724,51.08055437578378
克,67,6855,364,1405,733,53663,19.89523230059261,314.9723520439776,88.12609779333704,72.03134599106083,71.10490621912805,1145.4808982313768
薯,1,11,7,29,60,771,0.29694376568048675,0.5054260937248365,1.694732649871866,1.486767995545028,5.820319745085516,16.457629512632383
能,4822,35480,5599,28405,13120,241617,1431.862838111307,1630.2288913961086,1355.5440152332255,1456.263617705397,1272.7099175920328,5157.513709408169
速,215,1884,283,947,740,6275,63.84290962130465,86.5657055070538,68.51561998767687,48.55066523383246,71.78394352272136,133.9450391592324
荃,20,165,34,183,528,1,5.938875313609735,7.581391405872545,8.231558585091921,9.38201873050828,51.218813756752546,0.021345822973582857
恳,47,234,45,170,37,394,13.956356986982875,10.751791448328339,10.894709892033426,8.715536525608783,3.589197176136068,8.410254251591645
饪,5,41,6,11,12,232,1.4847188284024337,1.883860894792572,1.4526279856044568,0.5639464810688037,1.1640639490171032,4.952230929871223
卉,84,945,146,932,450,23,24.943276317160887,43.42069623363368,35.34728098304178,47.781647305102275,43.65239808814137,0.4909539283924057
崖,501,4372,971,4259,2077,305,148.76882660592383,200.88389834227135,235.08362900365458,218.34982389745772,201.4800685090436,6.510476006942771
藉,207,2094,480,2252,1556,286,61.46735949586075,96.21474911452795,116.21023884835654,115.45522503335872,150.94029205588438,6.104905370444697
箬,32,274,42,168,137,1,9.502200501775576,12.589704516418653,10.168395899231196,8.613000801778092,13.289730084611929,0.021345822973582857
蝮,9,31,10,33,25,3,2.6724938911243807,1.4243826277699934,2.4210466426740944,1.691839443206411,2.425133227118965,0.06403746892074856
猾,13,80,16,44,33,391,3.8602689538463277,3.675826136180628,3.873674628278551,2.255785924275215,3.201175859797034,8.346216782670897
壤,162,1633,344,1259,533,194,48.10489004023885,75.03280100478707,83.28400450798885,64.54623815142035,51.70384040217633,4.141089656875074
廿,47,245,185,1495,1466,22,13.956356986982875,11.257217542053175,44.789362889470745,76.64545356344195,142.2098124382561,0.4696081054188229
囚,142,841,152,373,301,1119,42.166014726629115,38.64212225659885,36.799908968646236,19.12291249442398,29.19860405451234,23.885975907439217
丛,876,5255,789,4714,3084,744,260.1227387361064,241.455829320365,191.02058010698605,241.67670106894005,299.16443489739555,15.881292292345647
楼,4990,22769,4967,24418,17486,9176,1481.749390745629,1046.186066183709,1202.5338674162226,1251.8586522489136,1696.235184376089,195.86927160559628
腊,348,3184,308,2040,910,1000,103.33643045680938,146.297880219989,74.5682365943621,104.58643830730541,88.27484946713032,21.345822973582855
孩,68,298,68,317,157,62601,20.1921760662731,13.69245235727284,16.463117170183843,16.251912227164617,15.2298366663071,1336.2698639692605
裙,300,1296,285,1360,1998,1782,89.08312970414602,59.54838340612618,68.99982931621169,69.72429220487027,193.8166475113477,38.03825653892465
唐,51359,5993,1598,7297,3177,1939,15250.734861584118,275.3653254266313,386.8832534993203,374.1015883962782,308.1859305022781,41.389550745777164
鲔,10,49,12,41,26,11,2.9694376568048675,2.251443508410635,2.9052559712089137,2.1019823385291776,2.522138556203724,0.23480405270941146
怆,182,786,180,1003,633,6,54.043765353848585,36.114991787974674,43.5788395681337,51.42166550109182,61.40437331065219,0.12807493784149712
虫,623,2984,569,2345,2501,3228,184.99596601894322,137.10831487953743,137.75755396815597,120.22313619148586,242.61032804098127,68.90431655872547
呢,1,86,15,83,197,77341,0.29694376568048675,3.9515130963941756,3.631569964011142,4.255232538973701,19.110049829697445,1650.9072945998716
渡,1023,5190,1229,6173,4587,1089,303.7734722911379,238.46922058471827,297.5466323846462,316.4765116034295,444.9634445117877,23.245601218231734
稗,16,168,24,94,79,3,4.751100250887788,7.719234885979319,5.810511942417827,4.819179020042504,7.663420997695929,0.06403746892074856
槟,12,135,55,226,159,890,3.5633251881658405,6.20295660480481,13.31575653470752,11.586536792868149,15.423847324476617,18.997782446488742
缈,111,1138,306,1450,849,19,32.96075799053402,52.28862678716944,74.0840272658273,74.33839977725138,82.35752439296006,0.4055706364980743
寂,2200,10339,1916,9580,5690,715,653.2762844970708,475.05458027464397,463.8725367363565,491.14611714901264,551.9603224922765,15.262263426111742
喻,237,1592,91,561,254,591,70.37567246627535,73.1489401099945,22.03152444833426,28.761270534508988,24.639353587528685,12.615381377387468
